"SETTLEMENTDATE","REGIONID","TOTALDEMAND","SS_SOLAR_UIGF","SS_WIND_UIGF","SS_SOLAR_CLEAREDMW","SS_WIND_CLEAREDMW"
2026-08-31 11:15:00,TAS1,928.81000,0.00000,187.53232,0.00000,187.53232
2026-08-31 11:15:00,VIC1,4626.24000,1401.63252,15.09000,1347.28052,15.09000
2026-08-31 11:20:00,NSW1,5175.35000,4285.68294,10.69310,3409.12292,5.27480
2026-08-31 11:20:00,QLD1,4612.95000,3010.90532,545.51060,2651.23381,439.14960
2026-08-31 11:20:00,SA1,491.25000,506.85917,549.72753,503.86317,545.98353
2026-08-31 11:20:00,TAS1,907.40000,0.00000,186.02137,0.00000,186.02137
2026-08-31 11:20:00,VIC1,4541.08000,1402.80499,13.82700,1386.74958,13.82700
2026-08-31 11:25:00,NSW1,5102.53000,4285.85864,7.42880,3347.87541,5.28310
2026-08-31 11:25:00,QLD1,4714.56000,2974.69287,567.37240,2647.50321,441.42689
2026-08-31 11:25:00,SA1,474.33000,506.77137,517.18261,503.77537,512.41461
2026-08-31 11:25:00,TAS1,903.32000,0.00000,169.60844,0.00000,169.60844
2026-08-31 11:25:00,VIC1,4416.54000,1399.33611,12.38100,1371.90196,12.38100
2026-08-31 11:30:00,NSW1,5039.08000,4202.56692,7.19450,3325.86829,5.04880
2026-08-31 11:30:00,QLD1,4679.97000,2999.95064,534.96000,2583.95658,431.07900
2026-08-31 11:30:00,SA1,464.39000,507.47418,486.22176,504.38118,480.94476
2026-08-31 11:30:00,TAS1,921.11000,0.00000,197.96084,0.00000,197.96084
2026-08-31 11:30:00,VIC1,4331.61000,1391.64503,12.57600,1378.34984,12.57600
2026-08-31 11:35:00,NSW1,4971.71000,4263.90596,4.25260,3384.55622,4.25260
2026-08-31 11:35:00,QLD1,4641.72000,2936.98259,508.15570,2618.32476,399.13370
2026-08-31 11:35:00,SA1,426.55000,505.69155,473.71196,502.50655,469.00096
2026-08-31 11:35:00,TAS1,914.28000,0.00000,196.86877,0.00000,196.86877
2026-08-31 11:35:00,VIC1,4239.01000,1394.58653,13.70700,1357.53283,13.70700
2026-08-31 11:40:00,NSW1,5008.57000,4269.35223,5.95130,3333.06132,2.53330
2026-08-31 11:40:00,QLD1,4685.18000,2998.32690,494.90160,2683.62392,384.80860
2026-08-31 11:40:00,SA1,415.19000,506.73981,438.67462,503.47281,433.28362
2026-08-31 11:40:00,TAS1,913.16000,0.00000,189.56227,0.00000,189.56227
2026-08-31 11:40:00,VIC1,4175.50000,1391.03420,16.45200,1377.16260,16.45200
2026-08-31 11:45:00,NSW1,4964.41000,4263.16157,7.34680,3342.73423,5.20110
2026-08-31 11:45:00,QLD1,4692.58000,3075.49014,496.24340,2677.25206,378.89240
2026-08-31 11:45:00,SA1,430.47000,507.89418,412.08102,504.62718,406.57702
2026-08-31 11:45:00,TAS1,904.60000,0.00000,194.45294,0.00000,194.45294
2026-08-31 11:45:00,VIC1,4134.00000,1387.33278,16.11259,1372.89851,16.11259
2026-08-31 11:50:00,NSW1,4948.31000,4253.30478,8.59800,3355.02569,8.59800
2026-08-31 11:50:00,QLD1,4708.24000,3184.61971,492.26920,2663.94113,388.82820
2026-08-31 11:50:00,SA1,441.95000,507.99181,387.71407,504.64381,382.09307
2026-08-31 11:50:00,TAS1,903.43000,0.00000,199.17708,0.00000,199.17708
2026-08-31 11:50:00,VIC1,4062.86000,1392.25803,14.76400,1356.59126,14.76400
2026-08-31 11:55:00,NSW1,4937.11000,4255.74369,10.65750,3354.32322,10.65750
2026-08-31 11:55:00,QLD1,4743.21000,3138.17701,466.55020,2684.96905,362.62620
2026-08-31 11:55:00,SA1,371.12000,507.65181,392.23424,504.22181,386.55524
2026-08-31 11:55:00,TAS1,899.89000,0.00000,194.43444,0.00000,194.43444
2026-08-31 11:55:00,VIC1,4007.99000,1384.11643,16.07300,1373.66842,16.07300
2026-08-31 12:00:00,NSW1,4891.25000,4277.13099,17.22810,3296.36878,13.81010
2026-08-31 12:00:00,QLD1,4758.98000,3033.93820,497.02860,2637.47815,392.50260
2026-08-31 12:00:00,SA1,353.24000,507.55091,371.08404,504.12091,365.75204
2026-08-31 12:00:00,TAS1,895.34000,0.00000,198.42228,0.00000,198.42228
2026-08-31 12:00:00,VIC1,3953.24000,1379.90036,15.49500,1371.54552,15.49500
2026-08-31 12:05:00,NSW1,4871.95000,4258.51491,11.60850,3350.72206,11.60850
2026-08-31 12:05:00,QLD1,4794.25000,2965.07469,478.30320,2651.00519,364.03520
2026-08-31 12:05:00,SA1,350.54000,504.86644,358.43982,501.35544,353.84082
2026-08-31 12:05:00,TAS1,893.06000,0.00000,188.96477,0.00000,188.96477
2026-08-31 12:05:00,VIC1,3931.65000,1379.56726,12.24900,1367.16055,12.24900
2026-08-31 12:10:00,NSW1,4952.62000,4193.45176,18.78680,3379.78582,18.78680
2026-08-31 12:10:00,QLD1,4835.17000,2925.57999,456.93580,2633.45982,367.02180
2026-08-31 12:10:00,SA1,345.29000,506.64781,353.52298,503.05181,346.86098
2026-08-31 12:10:00,TAS1,887.52000,0.00000,181.62379,0.00000,181.62379
2026-08-31 12:10:00,VIC1,3929.87000,1375.51268,14.84700,1137.80615,14.84700
2026-08-31 12:15:00,NSW1,4991.95000,4263.85875,17.86600,3387.21895,17.86600
2026-08-31 12:15:00,QLD1,4857.89000,3073.72654,482.08220,2697.00949,382.94020
2026-08-31 12:15:00,SA1,315.65000,511.95417,343.13383,502.38817,336.76183
2026-08-31 12:15:00,TAS1,885.69000,0.00000,187.47902,0.00000,187.47902
2026-08-31 12:15:00,VIC1,3929.71000,1396.38673,11.45200,1157.08400,11.45200
2026-08-31 12:20:00,NSW1,4917.56000,4206.75120,20.68050,3388.56988,20.68050
2026-08-31 12:20:00,QLD1,4868.53000,3202.16668,472.12570,2703.23457,383.77270
2026-08-31 12:20:00,SA1,287.69000,510.62617,327.40363,507.05817,321.37763
2026-08-31 12:20:00,TAS1,886.50000,0.00000,174.85422,0.00000,174.85422
2026-08-31 12:20:00,VIC1,3790.89000,1395.37402,12.78700,1154.16442,12.78700
2026-08-31 12:25:00,NSW1,4926.62000,4197.58751,21.28922,3380.90248,21.28922
2026-08-31 12:25:00,QLD1,4787.93000,3100.66851,484.78770,2653.34427,381.92970
2026-08-31 12:25:00,SA1,267.27000,504.79292,303.54834,501.22492,297.98534
2026-08-31 12:25:00,TAS1,884.67000,0.00000,177.35986,0.00000,177.35986
2026-08-31 12:25:00,VIC1,3797.29000,1376.78579,12.17700,1271.97693,12.17700
2026-08-31 12:30:00,NSW1,4876.40000,4199.73685,20.59989,3376.69216,20.59989
2026-08-31 12:30:00,QLD1,4801.36000,3114.74057,501.35380,2627.35618,390.59480
2026-08-31 12:30:00,SA1,270.10000,502.71371,294.65043,499.09471,289.20343
2026-08-31 12:30:00,TAS1,885.51000,0.00000,177.03151,0.00000,177.03151
2026-08-31 12:30:00,VIC1,3743.68000,1379.94594,10.70700,1181.94896,10.70700
2026-08-31 12:35:00,NSW1,4754.12000,4256.52853,21.99087,3325.85987,21.99087
2026-08-31 12:35:00,QLD1,4722.00000,3186.66292,486.89200,2634.82446,390.75200
2026-08-31 12:35:00,SA1,262.34000,503.53252,289.77498,499.91352,284.78998
2026-08-31 12:35:00,TAS1,893.83000,0.00000,164.07268,0.00000,164.07268
2026-08-31 12:35:00,VIC1,3731.85000,1381.29843,11.78600,1168.47687,11.78600
2026-08-31 12:40:00,NSW1,4762.62000,4283.46847,20.04301,3331.25618,20.04301
2026-08-31 12:40:00,QLD1,4707.99000,3092.21281,468.21410,2596.99554,389.29010
2026-08-31 12:40:00,SA1,251.29000,503.74818,292.27707,500.12918,285.84707
2026-08-31 12:40:00,TAS1,896.24000,0.00000,153.56455,0.00000,153.56455
2026-08-31 12:40:00,VIC1,3694.21000,1365.61997,11.49100,1250.89409,11.49100
2026-08-31 12:45:00,NSW1,4675.57000,4271.74554,18.75608,3316.22898,18.75608
2026-08-31 12:45:00,QLD1,4720.06000,3089.97842,478.33590,2526.74418,326.95549
2026-08-31 12:45:00,SA1,258.59000,508.94200,273.43051,505.32300,268.50351
2026-08-31 12:45:00,TAS1,893.49000,0.00000,159.53965,0.00000,159.53965
2026-08-31 12:45:00,VIC1,3666.23000,1377.99677,12.12300,1303.71783,12.12300
2026-08-31 12:50:00,NSW1,4851.29000,4310.57679,25.27152,3337.46160,25.27152
2026-08-31 12:50:00,QLD1,4647.66000,3191.59263,434.02730,2561.54488,338.90430
2026-08-31 12:50:00,SA1,260.98000,509.56173,265.86695,505.92273,259.78395
2026-08-31 12:50:00,TAS1,886.88000,0.00000,161.72106,0.00000,161.72106
2026-08-31 12:50:00,VIC1,3644.92000,1381.36861,11.46800,1309.49804,11.46800
2026-08-31 12:55:00,NSW1,4818.63000,4296.13183,24.99692,3365.43258,24.99692
2026-08-31 12:55:00,QLD1,4633.83000,3230.17606,422.20700,2618.26169,343.96400
2026-08-31 12:55:00,SA1,241.40000,509.26446,249.28042,505.62546,243.94842
2026-08-31 12:55:00,TAS1,882.91000,0.00000,157.91762,0.00000,157.91762
2026-08-31 12:55:00,VIC1,3661.22000,1391.24850,15.58594,1277.14458,15.58594
2026-08-31 13:00:00,NSW1,4720.62000,4316.05425,18.19267,3321.59040,18.19267
2026-08-31 13:00:00,QLD1,4681.41000,3131.17574,427.63200,2619.27998,271.24500
2026-08-31 13:00:00,SA1,230.90000,507.57671,263.35957,503.93771,257.62357
2026-08-31 13:00:00,TAS1,875.27000,0.00000,148.41396,0.00000,148.41396
2026-08-31 13:00:00,VIC1,3713.11000,1389.47562,11.45000,1343.07455,11.45000
2026-08-31 13:05:00,NSW1,4736.37000,4332.83169,21.07166,3328.30041,21.07166
2026-08-31 13:05:00,QLD1,4641.65000,3144.24708,400.08160,2671.11940,304.43960
2026-08-31 13:05:00,SA1,212.26000,507.47345,261.47707,390.69217,209.97607
2026-08-31 13:05:00,TAS1,878.74000,0.00000,150.69211,0.00000,150.69211
2026-08-31 13:05:00,VIC1,3623.18000,1399.62330,11.68805,1339.42117,11.68805
2026-08-31 13:10:00,NSW1,4788.37000,4320.04442,23.66778,3330.41282,23.66778
2026-08-31 13:10:00,QLD1,4614.84000,3064.65615,370.34500,2657.64188,276.16500
2026-08-31 13:10:00,SA1,247.46000,510.22992,239.18314,506.62192,232.98414
2026-08-31 13:10:00,TAS1,888.64000,0.00000,159.29636,0.00000,159.29636
2026-08-31 13:10:00,VIC1,3622.14000,1400.00324,11.71700,1365.61908,11.71700
2026-08-31 13:15:00,NSW1,4783.34000,4334.98232,18.45569,3367.56425,18.45569
2026-08-31 13:15:00,QLD1,4603.22000,3128.94859,415.44800,2593.14206,319.31200
2026-08-31 13:15:00,SA1,207.30000,509.36164,206.60607,505.75364,200.11807
2026-08-31 13:15:00,TAS1,879.15000,0.00000,170.90419,0.00000,170.90419
2026-08-31 13:15:00,VIC1,3676.09000,1408.86897,13.15900,1218.22266,13.15900
2026-08-31 13:20:00,NSW1,4805.91000,4356.13927,25.08426,3293.00311,25.08426
2026-08-31 13:20:00,QLD1,4569.85000,3063.22529,396.10730,2615.40594,322.94530
2026-08-31 13:20:00,SA1,176.17000,509.64527,227.81968,506.03727,222.25668
2026-08-31 13:20:00,TAS1,887.53000,0.00000,141.11995,0.00000,141.11995
2026-08-31 13:20:00,VIC1,3672.99000,1345.99307,11.59300,1242.96236,11.59300
2026-08-31 13:25:00,NSW1,4830.84000,4363.10174,23.91584,3319.37250,23.91584
2026-08-31 13:25:00,QLD1,4590.75000,3105.20813,392.85670,2568.77383,298.08570
2026-08-31 13:25:00,SA1,157.87000,509.50219,221.56749,505.88819,215.42649
2026-08-31 13:25:00,TAS1,893.17000,0.00000,163.47319,0.00000,163.47319
2026-08-31 13:25:00,VIC1,3654.73000,1406.83473,13.33400,1236.02029,13.33400
2026-08-31 13:30:00,NSW1,4866.58000,4374.80891,19.79969,3317.04117,19.79969
2026-08-31 13:30:00,QLD1,4559.23000,3053.21876,385.05110,2626.21567,298.21010
2026-08-31 13:30:00,SA1,142.95000,509.16490,224.43076,505.55090,217.27676
2026-08-31 13:30:00,TAS1,889.26000,0.00000,167.13657,0.00000,167.13657
2026-08-31 13:30:00,VIC1,3669.85000,1410.19025,12.08900,1224.76762,12.08900
2026-08-31 13:35:00,NSW1,4902.15000,4385.59125,21.46082,3332.03547,21.46082
2026-08-31 13:35:00,QLD1,4716.48000,3072.17121,388.47340,2601.91497,304.53840
2026-08-31 13:35:00,SA1,147.26000,509.72273,217.26967,431.01273,209.58367
2026-08-31 13:35:00,TAS1,884.38000,0.00000,176.18457,0.00000,176.18457
2026-08-31 13:35:00,VIC1,3668.99000,1425.17483,10.56800,1204.48314,10.56800
2026-08-31 13:40:00,NSW1,4895.76000,4378.89235,23.41577,3356.06297,23.41577
2026-08-31 13:40:00,QLD1,4684.66000,3136.04722,357.02620,2705.76008,272.51420
2026-08-31 13:40:00,SA1,187.03000,509.15490,222.38572,505.59490,214.99572
2026-08-31 13:40:00,TAS1,889.73000,0.00000,154.18057,0.00000,154.18057
2026-08-31 13:40:00,VIC1,3595.23000,1431.71546,10.83300,1226.20568,10.83300
2026-08-31 13:45:00,NSW1,4931.07000,4380.66720,24.02389,3322.70055,24.02389
2026-08-31 13:45:00,QLD1,4773.89000,3135.88136,377.08490,2722.00325,282.56190
2026-08-31 13:45:00,SA1,179.51000,508.91910,200.64169,505.44110,192.61769
2026-08-31 13:45:00,TAS1,895.20000,0.00000,177.29839,0.00000,177.29839
2026-08-31 13:45:00,VIC1,3698.66000,1431.37543,9.16400,1228.43280,9.16400
2026-08-31 13:50:00,NSW1,4878.45000,4400.63373,23.37693,3355.05717,23.37693
2026-08-31 13:50:00,QLD1,4743.23000,3086.95737,408.30200,2609.30589,316.21200
2026-08-31 13:50:00,SA1,175.34000,509.16510,197.85448,505.71910,190.46448
2026-08-31 13:50:00,TAS1,883.32000,0.00000,165.51311,0.00000,165.51311
2026-08-31 13:50:00,VIC1,3590.01000,1408.93030,7.24400,1156.51628,7.24400
2026-08-31 13:55:00,NSW1,4829.62000,4412.11985,22.62083,3224.85974,22.62083
2026-08-31 13:55:00,QLD1,4673.38000,3008.40132,399.31470,2557.49726,303.30270
2026-08-31 13:55:00,SA1,174.18000,509.66546,188.18385,506.30046,181.20685
2026-08-31 13:55:00,TAS1,887.93000,0.00000,187.37563,0.00000,187.37563
2026-08-31 13:55:00,VIC1,3604.89000,1400.13246,7.28300,1201.55070,7.28300
2026-08-31 14:00:00,NSW1,4867.35000,4409.92531,23.24212,3229.25494,23.24212
2026-08-31 14:00:00,QLD1,4807.94000,2836.59082,397.21010,2576.41225,290.78810
2026-08-31 14:00:00,SA1,176.67000,510.19599,178.32260,506.99999,169.80960
2026-08-31 14:00:00,TAS1,889.49000,0.00000,150.53756,0.00000,150.53756
2026-08-31 14:00:00,VIC1,3687.53000,1415.05289,8.32800,1212.67994,8.32800
2026-08-31 14:05:00,NSW1,5029.59000,4396.01649,23.61259,3145.05840,23.61259
2026-08-31 14:05:00,QLD1,4776.43000,2972.17362,371.52280,2667.66111,272.91480
2026-08-31 14:05:00,SA1,181.91000,508.78211,175.56102,505.49911,167.83802
2026-08-31 14:05:00,TAS1,896.00000,0.00000,171.29610,0.00000,171.29610
2026-08-31 14:05:00,VIC1,3635.06000,1436.19400,8.64960,1296.30603,8.64960
2026-08-31 14:10:00,NSW1,4972.35000,4402.52111,20.72151,3166.30757,20.72151
2026-08-31 14:10:00,QLD1,4861.70000,3048.87237,390.48540,2815.77106,294.66840
2026-08-31 14:10:00,SA1,213.43000,507.76446,174.29324,494.22215,166.50124
2026-08-31 14:10:00,TAS1,897.56000,0.00000,176.65973,0.00000,176.65973
2026-08-31 14:10:00,VIC1,3629.86000,1413.66748,6.93500,1282.14367,6.93500
2026-08-31 14:15:00,NSW1,4929.10000,4307.22580,23.83079,3176.40627,23.83079
2026-08-31 14:15:00,QLD1,4916.10000,2943.68825,400.45770,2752.20093,309.86470
2026-08-31 14:15:00,SA1,232.63000,507.77001,180.38182,504.72701,172.45282
2026-08-31 14:15:00,TAS1,906.95000,0.00000,170.98304,0.00000,170.98304
2026-08-31 14:15:00,VIC1,3651.82000,1441.50339,8.87500,1214.76077,8.87500
2026-08-31 14:20:00,NSW1,5055.86000,4407.79578,25.27034,3157.54730,25.27034
2026-08-31 14:20:00,QLD1,4916.54000,2999.66719,366.35130,2753.31004,285.81330
2026-08-31 14:20:00,SA1,221.30000,509.61210,172.63835,506.49910,164.64135
2026-08-31 14:20:00,TAS1,912.63000,0.00000,171.72160,0.00000,171.72160
2026-08-31 14:20:00,VIC1,3667.13000,1456.79625,6.36076,1300.04825,6.36076
2026-08-31 14:25:00,NSW1,5137.54000,4410.29380,21.94360,3338.56176,21.94360
2026-08-31 14:25:00,QLD1,4941.59000,3004.25933,350.53380,2790.48612,262.06980
2026-08-31 14:25:00,SA1,186.50000,509.90964,186.82228,506.99764,178.48328
2026-08-31 14:25:00,TAS1,910.10000,0.00000,165.52505,0.00000,165.52505
2026-08-31 14:25:00,VIC1,3698.41000,1446.01603,4.78300,1267.67696,4.78300
2026-08-31 14:30:00,NSW1,5175.55000,4417.71459,22.12146,3351.87350,22.12146
2026-08-31 14:30:00,QLD1,5060.16000,3037.89346,342.07400,2788.52662,256.25900
2026-08-31 14:30:00,SA1,185.41000,510.51273,191.44478,507.69773,182.14778
2026-08-31 14:30:00,TAS1,919.48000,0.00000,161.17183,0.00000,161.17183
2026-08-31 14:30:00,VIC1,3740.40000,1461.29946,5.01100,1314.47967,5.01100
2026-08-31 14:35:00,NSW1,5222.68000,4418.52500,26.05660,3189.65542,26.05660
2026-08-31 14:35:00,QLD1,5098.12000,2883.14798,365.19430,2776.80879,264.65530
2026-08-31 14:35:00,SA1,193.96000,509.12565,201.46111,506.51065,193.32711
2026-08-31 14:35:00,TAS1,919.21000,0.00000,177.91258,0.00000,177.91258
2026-08-31 14:35:00,VIC1,3704.58000,1456.54158,3.53700,1309.11435,3.53700
2026-08-31 14:40:00,NSW1,5243.92000,4405.37332,27.40701,3215.73210,27.40701
2026-08-31 14:40:00,QLD1,5215.15000,2893.51275,307.97090,2826.34066,223.61990
2026-08-31 14:40:00,SA1,228.54000,507.41682,190.17503,504.79482,180.26203
2026-08-31 14:40:00,TAS1,927.51000,0.00000,171.56141,0.00000,171.56141
2026-08-31 14:40:00,VIC1,3723.78000,1455.77444,3.93600,1142.75205,3.93600
2026-08-31 14:45:00,NSW1,5289.80000,4396.95913,33.85233,3193.34354,33.85233
2026-08-31 14:45:00,QLD1,5263.14000,2905.51432,343.89340,2795.75691,240.68840
2026-08-31 14:45:00,SA1,196.90000,507.35137,198.57853,504.66637,190.85553
2026-08-31 14:45:00,TAS1,934.40000,0.00000,170.56087,0.00000,170.56087
2026-08-31 14:45:00,VIC1,3825.29000,1450.89330,4.41300,1089.84229,4.41300
2026-08-31 14:50:00,NSW1,5456.74000,4391.33949,36.92512,3184.87161,36.92512
2026-08-31 14:50:00,QLD1,5290.53000,2952.85079,316.68370,2894.11741,224.18770
2026-08-31 14:50:00,SA1,219.48000,506.65853,208.46087,504.14653,199.91687
2026-08-31 14:50:00,TAS1,935.15000,0.00000,167.88849,0.00000,167.88849
2026-08-31 14:50:00,VIC1,3835.15000,1459.72627,3.81600,1218.89983,3.81600
2026-08-31 14:55:00,NSW1,5539.63000,4369.36914,32.82198,3188.07822,32.82198
2026-08-31 14:55:00,QLD1,5393.07000,2960.33824,327.41390,2829.77855,227.96690
2026-08-31 14:55:00,SA1,232.01000,504.25699,212.77353,501.83599,203.81853
2026-08-31 14:55:00,TAS1,936.25000,0.00000,168.48750,0.00000,168.48750
2026-08-31 14:55:00,VIC1,3920.53000,1462.96711,4.40700,1257.71642,4.40700
2026-08-31 15:00:00,NSW1,5645.33000,4335.43868,29.48034,3171.80633,29.48034
2026-08-31 15:00:00,QLD1,5393.42000,2820.85503,318.06610,2726.29728,221.27810
2026-08-31 15:00:00,SA1,244.23000,500.81200,213.37400,498.67500,204.48800
2026-08-31 15:00:00,TAS1,939.23000,0.00000,152.28851,0.00000,152.28851
2026-08-31 15:00:00,VIC1,3960.94000,1461.75398,3.66500,1263.90862,3.66500
2026-08-31 15:05:00,NSW1,5679.38000,4332.22395,34.85009,3208.09589,34.85009
2026-08-31 15:05:00,QLD1,5470.38000,2827.59954,367.50780,2720.96330,268.55080
2026-08-31 15:05:00,SA1,243.89000,499.14438,217.76065,496.90538,210.34765
2026-08-31 15:05:00,TAS1,952.56000,0.00000,160.15511,0.00000,160.15511
2026-08-31 15:05:00,VIC1,4044.79000,1463.27897,2.97500,1247.75852,2.97500
2026-08-31 15:10:00,NSW1,5825.67000,4320.24847,28.94998,2795.85243,28.94998
2026-08-31 15:10:00,QLD1,5558.97000,2862.91340,350.09340,2678.19179,261.85340
2026-08-31 15:10:00,SA1,292.06000,496.17502,237.83330,494.10102,229.46030
2026-08-31 15:10:00,TAS1,967.44000,0.00000,170.38090,0.00000,170.38090
2026-08-31 15:10:00,VIC1,4030.24000,1457.75051,1.96500,1283.43912,1.96500
2026-08-31 15:15:00,NSW1,5925.09000,4292.93485,30.85936,3336.95959,30.85936
2026-08-31 15:15:00,QLD1,5540.66000,2697.52771,341.59740,2592.55356,247.61040
2026-08-31 15:15:00,SA1,316.04000,494.48736,224.29411,492.49736,215.85111
2026-08-31 15:15:00,TAS1,971.95000,0.00000,170.20740,0.00000,170.20740
2026-08-31 15:15:00,VIC1,3982.66000,1456.26082,1.63300,1238.75108,1.63300
2026-08-31 15:20:00,NSW1,5977.20000,4142.21349,25.54616,3348.12998,25.54616
2026-08-31 15:20:00,QLD1,5590.24000,2706.76963,361.23500,2650.25390,269.63800
2026-08-31 15:20:00,SA1,330.14000,490.71236,218.94701,489.02636,210.50401
2026-08-31 15:20:00,TAS1,967.50000,0.00000,178.34569,0.00000,178.34569
2026-08-31 15:20:00,VIC1,4059.95000,1465.15979,1.51473,1246.91749,1.51473
2026-08-31 15:25:00,NSW1,6117.40000,4169.80599,26.04579,2768.57907,26.04579
2026-08-31 15:25:00,QLD1,5740.48000,2712.46661,333.01020,2672.97340,254.07720
2026-08-31 15:25:00,SA1,382.14000,486.44281,226.57753,484.77381,218.13453
2026-08-31 15:25:00,TAS1,975.37000,0.00000,170.01416,0.00000,170.01416
2026-08-31 15:25:00,VIC1,4188.93000,1462.02549,1.18700,1245.57920,1.18700
2026-08-31 15:30:00,NSW1,6247.08000,4150.55974,23.64609,3085.61209,23.64609
2026-08-31 15:30:00,QLD1,5756.17000,2677.48699,311.66820,2642.15328,224.92320
2026-08-31 15:30:00,SA1,374.73000,478.91682,221.55199,478.91682,213.17899
2026-08-31 15:30:00,TAS1,969.97000,0.00000,169.11439,0.00000,169.11439
2026-08-31 15:30:00,VIC1,4262.46000,1455.90109,0.68300,1250.77823,0.68300
2026-08-31 15:35:00,NSW1,6300.65000,4070.86637,22.55358,3178.25713,22.55358
2026-08-31 15:35:00,QLD1,5829.94000,2723.27487,297.37630,2698.28643,208.42630
2026-08-31 15:35:00,SA1,374.84000,475.51392,211.03795,474.44892,203.64795
2026-08-31 15:35:00,TAS1,978.80000,0.00000,156.81366,0.00000,156.81366
2026-08-31 15:35:00,VIC1,4259.26000,1440.72685,0.56000,1251.43360,0.56000
2026-08-31 15:40:00,NSW1,6468.01000,4027.66143,22.11407,2977.97273,22.11407
2026-08-31 15:40:00,QLD1,5896.58000,2689.29457,303.27470,2652.68838,303.27470
2026-08-31 15:40:00,SA1,426.29000,471.37318,206.05577,470.56265,199.43277
2026-08-31 15:40:00,TAS1,980.52000,0.00000,150.93714,0.00000,150.93714
2026-08-31 15:40:00,VIC1,4427.59000,1431.06554,0.40400,1271.12053,0.40400
2026-08-31 15:45:00,NSW1,6581.08000,3965.21770,22.89951,2983.00527,22.89951
2026-08-31 15:45:00,QLD1,5956.89000,2637.40080,349.21710,2581.33402,349.21710
2026-08-31 15:45:00,SA1,418.33000,463.24519,195.84671,462.05019,190.28571
2026-08-31 15:45:00,TAS1,984.61000,0.00000,150.29416,0.00000,150.29416
2026-08-31 15:45:00,VIC1,4513.56000,1424.55665,0.46200,1274.15589,0.46200
2026-08-31 15:50:00,NSW1,6685.32000,3844.78510,26.39069,2943.54780,26.39069
2026-08-31 15:50:00,QLD1,6001.06000,2560.58632,374.35440,2547.79856,374.35440
2026-08-31 15:50:00,SA1,465.02000,457.82272,197.12980,456.93172,192.97880
2026-08-31 15:50:00,TAS1,986.37000,0.00000,152.88988,0.00000,152.88988
2026-08-31 15:50:00,VIC1,4568.60000,1408.42646,0.23934,1297.38936,0.23934
2026-08-31 15:55:00,NSW1,6850.15000,3838.44457,31.10447,2934.07260,31.10447
2026-08-31 15:55:00,QLD1,6112.06000,2524.94699,393.11020,2500.63872,393.11020
2026-08-31 15:55:00,SA1,491.43000,452.13783,184.34125,451.22683,179.25225
2026-08-31 15:55:00,TAS1,995.33000,0.00000,142.38583,0.00000,142.38583
2026-08-31 15:55:00,VIC1,4654.99000,1398.34766,0.25900,1304.67547,0.25900
2026-08-31 16:00:00,NSW1,6928.30000,3735.40787,28.09881,2920.10681,28.09881
2026-08-31 16:00:00,QLD1,6189.15000,2501.60644,393.29390,2499.74895,393.29390
2026-08-31 16:00:00,SA1,511.76000,446.22138,173.42816,446.22138,169.77216
2026-08-31 16:00:00,TAS1,999.12000,0.00000,143.38227,0.00000,143.38227
2026-08-31 16:00:00,VIC1,4719.06000,1366.83879,0.24319,1295.57394,0.24319
2026-08-31 16:05:00,NSW1,7002.20000,3608.62085,32.93172,2893.20301,32.93172
2026-08-31 16:05:00,QLD1,6344.07000,2462.10611,406.00870,2462.10611,406.00870
2026-08-31 16:05:00,SA1,535.01000,438.97963,163.99260,438.97963,163.99260
2026-08-31 16:05:00,TAS1,1005.41000,0.00000,135.06161,0.00000,135.06161
2026-08-31 16:05:00,VIC1,4858.54000,1341.07681,0.73043,1280.08400,0.73043
2026-08-31 16:10:00,NSW1,7226.64000,3468.29024,27.07792,2833.12409,27.07792
2026-08-31 16:10:00,QLD1,6332.50000,2407.67606,380.95205,2407.67606,380.95205
2026-08-31 16:10:00,SA1,570.32000,429.79083,143.76611,429.79083,143.76611
2026-08-31 16:10:00,TAS1,1001.95000,0.00000,133.37521,0.00000,133.37521
2026-08-31 16:10:00,VIC1,4920.86000,1311.56366,0.42528,1252.73251,0.42528
2026-08-31 16:15:00,NSW1,7284.11000,3355.81768,24.81203,2794.61186,24.81203
2026-08-31 16:15:00,QLD1,6365.58000,2307.91182,385.92925,2307.91182,385.92925
2026-08-31 16:15:00,SA1,612.04000,424.34391,144.53490,424.34391,144.53490
2026-08-31 16:15:00,TAS1,1025.03000,0.00000,139.22430,0.00000,139.22430
2026-08-31 16:15:00,VIC1,5004.25000,1278.82133,1.68343,1225.02869,1.68343
2026-08-31 16:20:00,NSW1,7419.09000,3174.59171,27.73215,2743.52132,27.73215
2026-08-31 16:20:00,QLD1,6494.00000,2161.53700,403.70199,2161.53700,403.70199
2026-08-31 16:20:00,SA1,652.39000,415.09264,144.51716,415.09264,144.51716
2026-08-31 16:20:00,TAS1,1027.59000,0.00000,140.47506,0.00000,140.47506
2026-08-31 16:20:00,VIC1,5067.55000,1237.90001,1.23723,1212.04325,1.23723
2026-08-31 16:25:00,NSW1,7477.21000,3017.25718,26.89743,2688.70495,26.89743
2026-08-31 16:25:00,QLD1,6545.38000,1960.50871,420.96294,1960.50871,420.96294
2026-08-31 16:25:00,SA1,689.40000,406.53644,135.67325,406.53644,135.67325
2026-08-31 16:25:00,TAS1,1053.32000,0.00000,148.46252,0.00000,148.46252
